,Comments,Origin
404,Que verían los.pobres😮,Milenio
405,El humano!,Milenio
406,El ser humano 🤣🙌🏼,Milenio
407,El humano😁,Milenio
408,EL HUMANO,Milenio
409,Una sirena 🧜‍♀️,Milenio
410,"Milenio: ¿que clase de animal pudo asustarlos tanto?

El animal:",Milenio
411,Pues e leído qué muchos sobmarinos qué ocupan sonares muy modernos provocan ese efecto en la vida marina pues el sonido qué producen esos Sonare es muy peligroso y estresante para los animales,Milenio
412,"Un ser humano quien más, el peor virus del planeta.",Milenio
413,O es el famoso terremoto que tanto dicen en redes🙄🙄🙄🙄🙄,Milenio
414,Ahí viene la 4T! 😱,Milenio
415,Jaja asta los peces no quieren a mexico 🤣,Milenio
416,El pjelagarto ya asusto hasta las cucarachas de palacio nacional!!!,Milenio
417,"Se encontró a los del PRIAN, así como vendieron a México, los hiban a vender también a ellos, en paquete, por eso les urgia salir del agua.",Milenio
418,Que clase de animal los estapanto la humanidad quien más,Milenio
419,"que animal ni que ocho cuartos...gener
almente cuando va a ver algún movimiento telúrico los peces actuan asi.",Milenio
420,Pez pañal,Milenio
421,Pues el humano los delfines las ballenas orcas muchas cosas,Milenio
422,No será kks se fue a bucear,Milenio
423,Esta noticia es del 16 de Enero 🤣🤣🤣,Milenio
424,Gio de Junji-Ito,Milenio
425,EL HOMBRE!!!,Milenio
426,Del humano de quien más,Milenio
427,Godzilla,Milenio
428,Un tsunami?,Milenio
429,los del prian,Milenio
430,Moustro la ballena dijo llepeto,Milenio
431,Pobrecitos pecesitos no merecen esto 😢,Milenio
432,Leviatán el moustró marino mencionado en la biblia el que juega por el mar,Milenio
433,"Una bestia muy grande, el PRIAN",Milenio
434,El prian pez,Milenio
435,El llamado cuezon,Milenio
436,"Podría ser que hay un remolino y el agua se está escapando hacia el centro, o tal vez el agua abajo se está calentando debido al núcleo incandescente de la tierra.",Milenio
437,EL SER HUMANO.,Milenio
438,Acuaman,Milenio
439,El humano,Milenio
440,El humano,Milenio
441,El monstruo de la península negra,Milenio
442,El hombre!!,Milenio
443,El Priandmc!,Milenio
444,"cuando se forman estos bancos de peces!!! ¿ es por que son perseguidos ,por ballenas??",Milenio
445,El sargazo,Milenio
446,Noticias pasadas,Milenio
447,El Priam,Milenio
448,Tanta basura en el mar o algun feo por ahi,Milenio
449,Se va a mover la Placa de San Andrés,Milenio
450,Escapar del ser humano,Milenio
451,El pecuezon!!,Milenio
452,Quizas un volcan submarino y huían del posible calentamiento del agua,Milenio
453,De tanta contaminación,Milenio
454,Puede ser x un terremoto de mar puede ser,Milenio
455,Detectaron un sunami,Milenio
456,La sabía naturaleza lo dirá algo va apasar,Milenio
457,El kraken,Milenio
458,Los que van a la playa,Milenio
459,Es lo malo de no saber nada sobre este tipo de reacciones es por que hay depredadores más grandes van traes de ellos por eso es que se arriman hacia ala orilla no por esas mamads de que terremotos!,Milenio
460,And an uyendo de los del sat🤣🤣,Milenio
461,Otra ves puede se volcán marina😳,Milenio
462,La contaminación y las bombas ke echan al mar eso fue,Milenio
463,El ser humano también es un animal ☝️,Milenio
464,Se viene el kraken,Milenio
465,Hasta los pescados se quieren ir de México,Milenio
466,Los veracruzanos están emigrando,Milenio
467,Los pescadores ja,Milenio
468,Preparensen raza humana inhumana algo va a llegar en mayo,Milenio
469,El regreso de Cthulhu,Milenio
470,El prian o el tiburón del panpri jiji 🤭 jeje 😂,Milenio
471,Ballenas,Milenio
472,"Para los mexicanos será un ahorro económico muy enorme al reducir la cantidad de legisladores en la cámara de diputados y de senadores al igual que en los gastos de campaña, solo que los partidos políticos más viejos verán afectado sus intereses, y todo ese dinero será más útil para invertir en mejoras de las comunidades más apartadas del país y puedan tener sus caminos, luz eléctrica, red de agua potable, y así como para que las comunidades tengan un sistema de tratamiento de aguas residuales; ya que en su gran mayoría vierten de manera directa las aguas negras a los arroyos o ríos que nacen o pasan dentro de las comunidades y resulta importante mantener limpio el corriente de agua que llega a otras comunidades.",Milenio
473,Si pero los organismos electorales deben ser imparciales no cargarse a ciertos intereses de partidos políticos,Milenio
474,"Cayese chachalaca, el único riesgo para el país es que regresen los del PRIAN o más conocidos como los vende PATRIA.",Milenio
475,"La vida es un riesgo. El prian es un riesgo. Tamaulipas es un riesgo, Michoacán es un riesgo. Tepito es un riego, covid es un riego.. manejar es un riesgo.

Hay riegos q valen la pena. La.refirma es uno de ellos...",Milenio
476,El presidente sabe lo que hace .no por nada es el que está a cargo de el gobierno de México,Milenio
477,"Arriba la cuarta TRANSFORMACIÓN,
arriba morena ,arriba MENCHACA,todo Hidalgo está con UD",Milenio
478,La reforma del presidente es regresar a esos tiempos en los que el PRI siempre ganaba pues el gobierno organizaba las elecciones.,Milenio
479,Para cual México existen más de uno.,Milenio
480,Fin al Ine.,Milenio
481,El riesgo para el país es tener medios de comunicación como milenio,Milenio
482,"Que Líderes?, aquí quienes decidimos somos el Pueblo, los lideres con intereses económicos y partidistas no.",Milenio
483,"No es un riesgo para México! ... el riesgo es para tanta Rata, zopilotes buitres y hienas plurinominales partidos políticos corruptos empresarios deshonestos coluidos con medios de comunicación CORRUPTOS cómplices del latrocinio desmedido a nuestro país!. YA BASTA DEL PRIANRDMC!.",Milenio
484,"El socialismo es peligroso eso es el manual de las izquierdas de América del Sur acabar con los orgasmos que manejan la democracia de las elecciones, hoy en México esta representando por Morena un partido despreciable",Milenio
485,Riesgo . . . . para sus NEGOCIOS políticos.,Milenio
486,El miedo de los noelibermes no anda burro tiene miedo que el pueblo mande ahora,Milenio
487,"Pura ocurrencia. Sus ideas no todas son correctas. Como siempre en lugar de discutir los argumentos de cada quien. La imposición de sus ideas. Los creadores de esta Ley . Pablo Gomez y Horacio Duarte fueron plurinominales.
Ojalá hubieran sido congruentes y rechazado el puesto y los millones que cobraron .",Milenio
488,Claro que es un riesgo... Los huevones quieren que se les pague sin hacer nada,Milenio
489,Puros vividores que no trabajan y se inclinanpor el que de mas,Milenio
490,Q REGRESE EL PRI O PAN PARA RECUPERAR LAS INSTITUCIONES LAS GUARDERIAS LOS COMEDORES PARA INDIGENTES LA GASOLINA A 17 PESOS LAS MEDICINAS AL PUEBLO LA EXPRECION LIBRE LA SE,Milenio
491,Quieren su negocio,Milenio
492,"Esa es su trampa de este Sr. Presidente, de la cual muchos muchos no caeremos,y la consulta fue una prueba, más de 80 millones que no acudimos , eso también suma",Milenio
493,Nefasto el señor presidente de 4ta quiere perpetuarse en el poder con el favor de Dios y por el bien de México que no se apruebe la reforma electoral 👍🏻Viva México 🇲🇽,Milenio
494,"Pues entonces que la oposición se adelante a una reforma, porque de que se ocupa sabemos que si hay que renovarse o morir en el intento, todo cambia y más si es para bien, que no se queden viendo la vida pasar, ánimo porque los van a seguir madreando",Milenio
495,"¡¡¡¿¿¿En una de tantas, se levanta la oposición y le dan la vuelta al panorama, no se confíen??? !!!!! 😃 😃 😃 😃 😃 😃 😃 😃 😃 😃 😃 😃 😃 😃 😃 😃",Milenio
496,"Lo importante para la democracia es mandar las iniciativas de reformas para darle el poder al pueblo y en su caso de ser rechazadas por la oposición dejar en evidencia a esta como lo que es, un poder al servicio del económico dejando ver que lo que menos desea la derecha es darle poder a la ciudadanía y esto no es nada de trampas sino lo que un demócrata tiene como obligación primaria de su ejercicio.",Milenio
497,No se crea los Mexicanos son resistentes,Milenio
498,"Buena estrategia así mantiene ocupada ala oposición,y no se dan cuenta..",Milenio
499,Yo diría que la Oposición va a salir mas fuerte¡¡,Milenio
500,Klato que chiiiii y vamos por masssss,Milenio
501,Ahora hasta German Monster para candidato.,Milenio
502,"El punto no es que rechazar, es proponer una en beneficio de los mexicanos .",Milenio
503,"Más lo dejara a él ,haga lo que haga los mexicanos nunca dejaremos de querer tener democracia en vez de dictadura",Milenio
504,Jorge Favela,Milenio
505,Suzette Carpinteyro,Milenio
506,"y que tal si si,
yo volvería a votar por el pan o por el PRI,
si se comprometen con México.",Milenio
507,Suzette Carpinteyro,Milenio
508,Exacto!!! pero entra plan B,Milenio
509,Que se hagan responsables de sus decisiones.,Milenio
510,Exhausta? O más fortalecida? No cabe duda que en los debates de incoherencias se verá mucho más culiexpuesto el clan del presidente y sus planes de erosión de la democracia,Milenio
511,"Eso es Ricardo. Por fin alguien sensato en la oposición! Ahora convence a Claudio. Acto 1 el PG propone la ley, acto 2 es debatida y de nuevo el Prian expone sus miserias y se agota, acto 3 es rechazada y con eso el Prian pierde más votos, acto 4 morena con su mayoría designa al nuevo consejero presidente.",Milenio
512,"Eso es lo que cree AMLO...
La reforma electoral no tiene el mismo apoyo qué la reforma energetica.",Milenio
513,"Así es, el señor presidente viejo sabe que sus reformas no van a pasar, entonces para qué mandarlas? Para seguir quemando en leña verde a la oposición… la primera probadita viene en 1 mes… cuando Morena gane 4 de 6 gubernaturas como mínimo. Pero bueno, sigan festejando que las reformas no van a pasar… creo que eso es lo de menos 🤷🏿",Milenio
514,"Atole para el pueblo sabio, votos de odio generado por el manipulador número uno de Mexico",Milenio
515,"Ya era hora de que alguien comenzara el debate. AMLO lo ha dicho: En política, no siempre lo que se quiere es ganar siempre. Como en el ajedrez, a veces perdiendo una pieza se gana una partida.",Milenio
516,La diarrea verbal es la base del populismo.,Milenio
517,"Todo mundo sabe al igual que el señor Presidente que en los términos que está planteada LA PROPUESTA DE REFORMA ELECTORAL no será aprobada ni siquiera por el VERDE y el PT, además se sabe que su intención no es el debate sobre el tema, su propósito es sacar la mayor raja posible.",Milenio
518,Súper exhausta la oposición ante semejante reforma de los ‘70s,Milenio
519,"Exacto, plan con maña, destruir y desacreditar a la oposición es su propósito, golpear al INE y debilitar a las instituciones democráticas.",Milenio
520,"De lo perdido lo ganado...profun
dizar la división (atendiendo aquello de divides y vencerás) y al mismo tiempo crea la excusa perfecta.",Milenio
521,Exhausto quedó Trump de tanto que el mesias tropical le lustró el sable,Milenio
522,Agotada. No lo creó. Habemos muchos que no somos borregos. La reforma y va.,Milenio
523,"NO ENTIENDEN LOS OPOSITORES , ES JUGADA DE AJEDREZ , LOS ESTA DESGASTANDO ANTE LA SOCIEDAD Y ELLOS PONIENDOSE CLAVOS EN SU ATAUD , PERDERAN MUCHAS GOBERNATURAS YA VERAN",Milenio
524,"La “reforma electoral” requiere una reforma constitucional.
Y para eso, ya sabemos, se necesita una mayoría calificada, porque de lo contrario cualquiera nos metería una constitución socialista al estilo Cuba o Venezuela.
El ejecutivo ya sabe que no va a pasar, pero lo hace para hacer que están haciendo y no los dejan! O sea, mañanas de fracasados.",Milenio
525,"Si ya la oposición está moribundo, con este golpe difícilmente se levanten.jajaja
jajaja.",Milenio
526,"Así es Raphael, la oposición no sabe que hacer, para donde se mueva se hunden. El Presidente hace jugadas maestras, las gana todas. Ha puesto en jaque a los partidos que votan en contra sus iniciativas de Ley, el pueblo sabe a donde cargarse, sabe a quien castigar en las urnas. Quizá este cada vez más el JAQUE MATE.",Milenio
527,"Pues creo que eso es lo que intenta Lopez, pero tambien, sus ""reformas"" patito hacen que la oposición de este volviendo mas visible...y estaba muerta",Milenio
528,"jajaja al rato saldran a decir que el Presidente es Feddy Krueger, la nebulosa (masilla) cerebral se les ha hecho un amasijo de imagenes dantescas, aun mas tenebroso podria ser. Les produce un horror apestoso la exhibida como lo que son; unos traidores. Se resisten a aceptar que son una oposicion pedorra, moralmente derrotada",Milenio
529,Entonces digan. Quien es el bueno (ninguno ),Milenio
530,"Sabe que con la reforma electoral, así como con la energetica o la revocación de mandato no van a lograrse, pero si va a dividir todavia mas al pais y hacer ver a cualquier opositor o critico como un traidor, no cabe duda que pejecito quiere pasar a la historia como un caudillo y que sus fans estan deseosos de un heroe casi mitologico.",Milenio
531,La oposición se opone a TODO en el caso de la reforma eléctrica la 4T tomo 9 propuestas de la Oposición y aun así votaron en contra.,Milenio
532,"Tienen que estar en contra se les acabo el Chayote por eso su coraje y estar un dia si y el otro tambien en contra del gobierno, no estienden que se tiene que acabar con los corruptos del pasado sean del partido que sean.",Milenio
533,"Si eso piensa es un idiota igual que el columnista, desde la reforma eléctrica se prendió la chispa del contacto de la oposición y se confirmó que tienen fuerza para parar al loco de Palacio, si lo para una segunda vez la llamarada será mucho mayor.",Milenio
534,"MUCHAS FELICIDADES QUE ORGULLO.
A LA MADRID.",Milenio
535,Hala Madrid! FELICIDADES CAMPEÓN!! y venga la orejona en los próximos días..,Milenio
536,Van motivados para ser campeones en la champions ..,Milenio
537,Felicidades real VARdrid,Milenio
538,el gigante de España así o más claro,Milenio
539,Se dice COMPETENCIA,Milenio
540,Y las guajolotas. Comparando se con los GRANDES. Wilas RATONERAS,Milenio
541,Muy bien,Milenio
542,Vamos por 14 orejona,Milenio
543,Cuál liga???👐,Milenio
544,Felicidades la porra los saluda o todos,Milenio
545,Eso sí son rateros q casualidad q solo los campeones son el barsa o el real Madrid,Milenio
546,Felicidades,Milenio
547,🎉🎉🎉🎉🏆⚽️,Milenio
548,El equipo más grande de España y de Europa.,Milenio
549,"El gran mito del fútbol mundial agrandando su leyenda y construyendo más grandeza. Por eso y por más el Realmadrid vive en el subconsciente de todos los aficionados del fútbol y es recordado y nombrado en pasado , presente y futuro como; el club más grande de todos los tiempos.",Milenio
550,Gio Díaz,Milenio
551,Carlos Segovia,Milenio
552,😂😂😂🤣🤣🤣,Milenio
553,John Jairo Arias Tascón,Milenio
554,"¿Y qué importancia tiene para los intereses del mundo que esta gente del ""Real Madrid"" los llamen campeones?

¿Cuál es la importancia o relevancia de que este equipo u otro equipo de Soccer gane trofeos?

Que importancia tiene para la sociedad ""pensante"" y para mi, ir a gritar porque uno de equipos meta cientos de goles, cuando la sociedad no puede gritar de alegría, porque aun no hemos solucionado un problema grave, sea el hambre, violencia, que en muchos casos una comunidad con tan solo $10,000 dólares, reduciría las necesidades de una comunidad, de ayuda para hospitales que están en busca de una cura para una enfermedad?

¡Piénselo sabiamente y no construyamos ídolos de barro! 😞😞😞",Milenio
